# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
123570.30000 -12.719526 -18.609187 0.323051 0.073934 -0.005490 0.824970 0.560293 0.0000105846 0.0000012888 0.0000162476 0.0000098331 0.0000125379 0.0001580596 0.0696377411 -0.0404121974 -0.0011265836 0.0285914966 0.0007023477 0.0067786081
123570.40000 -12.430522 -18.491025 0.398529 0.069287 0.002437 0.829425 0.554300 0.0000101038 0.0000011793 0.0000138997 0.0000099986 0.0000134307 0.0001583832 0.0688407101 -0.0392168722 -0.0010927204 0.0274265924 0.0006818823 0.0066794905
123570.50000 -12.143041 -18.369758 0.472079 0.063385 0.009685 0.833834 0.548278 0.0000096623 0.0000010041 0.0000113467 0.0000101866 0.0000143178 0.0001586614 0.0680509420 -0.0380584419 -0.0010571193 0.0263195662 0.0006658898 0.0065862385
123570.60000 -11.851888 -18.250197 0.544510 0.056856 0.017117 0.838175 0.542159 0.0000093087 0.0000008093 0.0000087861 0.0000103654 0.0000151179 0.0001588517 0.0672512969 -0.0369113394 -0.0010232485 0.0252447531 0.0006499959 0.0064932936
123570.70000 -11.565368 -18.123582 0.611819 0.049969 0.024165 0.842305 0.536135 0.0000089943 0.0000005149 0.0000058468 0.0000104624 0.0000157258 0.0001590053 0.0664851712 -0.0357649811 -0.0009897420 0.0241746849 0.0006329255 0.0064001629
123570.80000 -11.279877 -17.985667 0.671742 0.042341 0.030533 0.846491 0.529837 0.0000088135 0.0000002080 0.0000029270 0.0000105766 0.0000161833 0.0001590828 0.0656670600 -0.0346359622 -0.0009581991 0.0231556958 0.0006162451 0.0063088350
123570.90000 -10.990994 -17.840789 0.739876 0.033526 0.037103 0.850488 0.523611 0.0000087582 -0.0000000924 0.0000000591 0.0000106679 0.0000164538 0.0001590887 0.0647634206 -0.0334976140 -0.0009271349 0.0221674295 0.0005996902 0.0062145810
123571.00000 -10.714725 -17.695544 0.790979 0.024949 0.042438 0.854419 0.517247 0.0000088046 -0.0000004640 -0.0000031673 0.0000106841 0.0000165220 0.0001590018 0.0638195702 -0.0323419250 -0.0008939458 0.0211848515 0.0005851767 0.0061181897
123571.10000 -10.431807 -17.546711 0.833359 0.016135 0.047233 0.858202 0.510880 0.0000089793 -0.0000007629 -0.0000060376 0.0000106765 0.0000163548 0.0001588616 0.0629052328 -0.0312573986 -0.0008653117 0.0202845607 0.0005685174 0.0060292602
123571.20000 -10.154424 -17.394892 0.880494 0.006594 0.051854 0.861926 0.504333 0.0000092473 -0.0000010712 -0.0000088522 0.0000106785 0.0000163116 0.0001585895 0.0619837021 -0.0301507684 -0.0008377304 0.0193750097 0.0005496573 0.0059377775
123571.30000 -9.885161 -17.241259 0.915532 -0.002558 0.055532 0.865283 0.498192 0.0000096490 -0.0000013688 -0.0000118237 0.0000105944 0.0000158194 0.0001582820 0.0610453946 -0.0290734091 -0.0008102870 0.0185140766 0.0005334211 0.0058498728
123571.40000 -9.613296 -17.084807 0.951666 -0.011928 0.058571 0.868837 0.491477 0.0000101418 -0.0000016254 -0.0000146295 0.0000105257 0.0000153428 0.0001578787 0.0601134347 -0.0280415474 -0.0007857990 0.0177069786 0.0005165989 0.0057616666
123571.50000 -9.349690 -16.920313 0.970356 -0.020959 0.060616 0.872191 0.484942 0.0000106560 -0.0000017908 -0.0000170699 0.0000103450 0.0000145853 0.0001574958 0.0591712552 -0.0270018354 -0.0007609759 0.0169072083 0.0005001309 0.0056715535
123571.60000 -9.086270 -16.753751 0.994491 -0.030345 0.062342 0.875489 0.478239 0.0000112420 -0.0000019608 -0.0000194788 0.0000102124 0.0000139709 0.0001570006 0.0581794585 -0.0259934372 -0.0007377584 0.0161598446 0.0004816996 0.0055818227
123571.70000 -8.821656 -16.580501 1.022286 -0.039744 0.063598 0.878833 0.471198 0.0000118967 -0.0000020668 -0.0000218293 0.0000100505 0.0000131088 0.0001564820 0.0571931339 -0.0249968031 -0.0007140954 0.0154332325 0.0004659644 0.0054952428
123571.80000 -8.567236 -16.403700 1.016354 -0.047626 0.063266 0.881930 0.464682 0.0000126597 -0.0000020630 -0.0000242324 0.0000098599 0.0000118053 0.0001559424 0.0561649596 -0.0239952734 -0.0006912232 0.0147227980 0.0004495413 0.0054084027
123571.90000 -8.305980 -16.214062 1.019957 -0.055555 0.062536 0.885565 0.456921 0.0000132100 -0.0000020453 -0.0000258867 0.0000096750 0.0000108052 0.0001554952 0.0551348229 -0.0230433588 -0.0006717286 0.0140632866 0.0004291158 0.0053208745
123572.00000 -8.048248 -16.024628 1.026368 -0.063879 0.061211 0.888812 0.449651 0.0000137996 -0.0000019691 -0.0000274746 0.0000095450 0.0000097877 0.0001550462 0.0540246125 -0.0220511777 -0.0006500743 0.0133965413 0.0004110918 0.0052319257
123572.10000 -7.793889 -15.831970 1.018389 -0.070560 0.058920 0.892234 0.442118 0.0000144095 -0.0000017971 -0.0000290313 0.0000093529 0.0000083366 0.0001546052 0.0529394137 -0.0210929879 -0.0006288293 0.0127652999 0.0003951358 0.0051447974
123572.20000 -7.540154 -15.633635 0.999751 -0.076147 0.055863 0.895794 0.434320 0.0000148371 -0.0000016089 -0.0000300932 0.0000092087 0.0000071116 0.0001542878 0.0518626834 -0.0201561165 -0.0006080980 0.0121584044 0.0003780690 0.0050569686
123572.30000 -7.294971 -15.438674 0.985427 -0.082000 0.052936 0.898968 0.427001 0.0000151224 -0.0000013877 -0.0000307775 0.0000091121 0.0000058572 0.0001541128 0.0507557518 -0.0192326089 -0.0005895683 0.0115792665 0.0003582630 0.0049735332
123572.40000 -7.056417 -15.242101 0.957398 -0.086529 0.048390 0.902346 0.419456 0.0000154531 -0.0000011158 -0.0000315399 0.0000090157 0.0000044898 0.0001538795 0.0496986207 -0.0183576944 -0.0005717067 0.0110406564 0.0003408355 0.0048922472
123572.50000 -6.818369 -15.040316 0.917228 -0.089282 0.043897 0.905726 0.412022 0.0000156167 -0.0000007507 -0.0000319180 0.0000089409 0.0000027964 0.0001538067 0.0486547096 -0.0175156065 -0.0005547853 0.0105361402 0.0003222215 0.0048154781
123572.60000 -6.581267 -14.828607 0.869066 -0.091649 0.038555 0.909182 0.404354 0.0000155217 -0.0000004910 -0.0000317550 0.0000088873 0.0000015230 0.0001539165 0.0475839433 -0.0166821656 -0.0005391099 0.0100470120 0.0003027820 0.0047363331
123572.70000 -6.345562 -14.614305 0.828418 -0.093190 0.032804 0.912682 0.396549 0.0000154246 -0.0000002165 -0.0000315729 0.0000088543 0.0000002799 0.0001540139 0.0464589221 -0.0158523891 -0.0005245356 0.0095763326 0.0002826320 0.0046548348
123572.80000 -6.119370 -14.397791 0.774965 -0.093308 0.026888 0.915962 0.389338 0.0000151165 0.0000000889 -0.0000309165 0.0000088690 -0.0000012054 0.0001542981 0.0453423364 -0.0150382231 -0.0005085032 0.0091247154 0.0002659131 0.0045779047
123572.90000 -5.893782 -14.169526 0.732731 -0.093685 0.020652 0.919436 0.381359 0.0000147107 0.0000003589 -0.0000300214 0.0000088736 -0.0000025139 0.0001546437 0.0442325343 -0.0142712590 -0.0004947708 0.0087118029 0.0002477752 0.0044986475
123573.00000 -5.673426 -13.950316 0.681077 -0.092469 0.014310 0.922671 0.374063 0.0000143925 0.0000006502 -0.0000292619 0.0000089597 -0.0000040067 0.0001549049 0.0430615567 -0.0135056874 -0.0004794596 0.0083154240 0.0002320369 0.0044199269
123573.10000 -5.451582 -13.727172 0.619515 -0.089581 0.007928 0.925987 0.366688 0.0000137846 0.0000008470 -0.0000278026 0.0000090113 -0.0000053193 0.0001553957 0.0419875631 -0.0127795533 -0.0004657152 0.0079395514 0.0002150231 0.0043458778
123573.20000 -5.239685 -13.498784 0.556893 -0.086294 0.001343 0.929203 0.359352 0.0000131938 0.0000010097 -0.0000262707 0.0000091017 -0.0000065233 0.0001558769 0.0409075192 -0.0120551727 -0.0004523852 0.0075748886 0.0001976083 0.0042730090
123573.30000 -5.025486 -13.268002 0.492008 -0.081460 -0.004488 0.932394 0.352116 0.0000125083 0.0000010894 -0.0000243514 0.0000091926 -0.0000075362 0.0001564577 0.0398088987 -0.0113749722 -0.0004396568 0.0072478298 0.0001817495 0.0042011851
123573.40000 -4.819869 -13.031269 0.414901 -0.076128 -0.011758 0.935382 0.345147 0.0000118397 0.0000011281 -0.0000223140 0.0000092852 -0.0000085419 0.0001570045 0.0387191729 -0.0106960361 -0.0004268949 0.0069269975 0.0001661608 0.0041298944
123573.50000 -4.618961 -12.792064 0.335170 -0.069630 -0.017650 0.938373 0.338079 0.0000111574 0.0000011403 -0.0000199556 0.0000094405 -0.0000096367 0.0001575615 0.0376142592 -0.0100550524 -0.0004155969 0.0066380333 0.0001490986 0.0040617765
123573.60000 -4.418472 -12.550377 0.261666 -0.062714 -0.023831 0.941228 0.331042 0.0000104947 0.0000010583 -0.0000174077 0.0000095246 -0.0000103661 0.0001581079 0.0365140298 -0.0094377731 -0.0004046076 0.0063654496 0.0001340867 0.0039916245
123573.70000 -4.218534 -12.303976 0.182529 -0.055043 -0.029442 0.944015 0.323943 0.0000099286 0.0000009510 -0.0000148152 0.0000096603 -0.0000111451 0.0001585729 0.0354273196 -0.0088319264 -0.0003937810 0.0061078243 0.0001196406 0.0039269537
123573.80000 -4.026412 -12.052721 0.105401 -0.046544 -0.034404 0.946699 0.316877 0.0000093951 0.0000007745 -0.0000119128 0.0000097108 -0.0000116194 0.0001590159 0.0343367313 -0.0082328967 -0.0003824645 0.0058568306 0.0001041867 0.0038598565
123573.90000 -3.835672 -11.800983 0.027887 -0.037726 -0.039476 0.949207 0.309879 0.0000089781 0.0000005796 -0.0000090022 0.0000097951 -0.0000122089 0.0001593368 0.0332381938 -0.0076723549 -0.0003717129 0.0056358073 0.0000915613 0.0037946675
123574.00000 -3.651332 -11.546676 -0.052241 -0.028368 -0.043581 0.951539 0.303099 0.0000086719 0.0000003560 -0.0000060716 0.0000098350 -0.0000125120 0.0001595768 0.0321687663 -0.0071238433 -0.0003612670 0.0054213235 0.0000789129 0.0037309821
123574.10000 -3.470893 -11.282353 -0.137065 -0.018387 -0.047034 0.953874 0.295931 0.0000084910 0.0000001014 -0.0000030297 0.0000098283 -0.0000125310 0.0001597635 0.0311080021 -0.0066075689 -0.0003517554 0.0052274553 0.0000661406 0.0036680072
123574.20000 -3.295990 -11.023380 -0.221615 -0.007935 -0.049926 0.956082 0.288708 0.0000084363 -0.0000001635 0.0000001445 0.0000098822 -0.0000126324 0.0001598263 0.0300166483 -0.0061058641 -0.0003430279 0.0050499822 0.0000532184 0.0036072260
123574.30000 -3.124454 -10.753092 -0.294556 0.001624 -0.052863 0.958073 0.281601 0.0000084766 -0.0000004184 0.0000034399 0.0000097558 -0.0000121543 0.0001597944 0.0289858408 -0.0056354700 -0.0003329349 0.0048817667 0.0000403511 0.0035457113
123574.40000 -2.958076 -10.483908 -0.363593 0.011823 -0.054274 0.960099 0.274090 0.0000086477 -0.0000006255 0.0000062206 0.0000097358 -0.0000120531 0.0001596254 0.0279175591 -0.0051804638 -0.0003232426 0.0047295671 0.0000305203 0.0034848304
123574.50000 -2.799986 -10.212887 -0.428696 0.021493 -0.055129 0.961818 0.267216 0.0000089412 -0.0000008369 0.0000091438 0.0000096593 -0.0000116812 0.0001593848 0.0268809684 -0.0047479993 -0.0003140321 0.0045901870 0.0000209679 0.0034260085
123574.60000 -2.638681 -9.941088 -0.491569 0.031052 -0.055003 0.963644 0.259615 0.0000093222 -0.0000010194 0.0000119621 0.0000095421 -0.0000111227 0.0001590683 0.0258580551 -0.0043469201 -0.0003049707 0.0044658985 0.0000137907 0.0033661932
123574.70000 -2.482904 -9.667977 -0.552941 0.040299 -0.054446 0.965296 0.252219 0.0000097805 -0.0000010828 0.0000145402 0.0000093974 -0.0000099349 0.0001587823 0.0248622488 -0.0039509262 -0.0002952160 0.0043485970 0.0000061275 0.0033133007
123574.80000 -2.328848 -9.386422 -0.614296 0.049500 -0.053582 0.966916 0.244441 0.0000102767 -0.0000011481 0.0000169355 0.0000092497 -0.0000090712 0.0001583801 0.0238877447 -0.0035751599 -0.0002863057 0.0042410886 -0.0000002749 0.0032569559
123574.90000 -2.181338 -9.109811 -0.670266 0.057812 -0.051662 0.968413 0.236990 0.0000108889 -0.0000011579 0.0000194634 0.0000091239 -0.0000079764 0.0001578806 0.0228959214 -0.0032147482 -0.0002766475 0.0041421204 -0.0000072148 0.0032039542
123575.00000 -2.035703 -8.830129 -0.726355 0.065688 -0.049140 0.969939 0.229102 0.0000114100 -0.0000011057 0.0000213708 0.0000090203 -0.0000069315 0.0001574496 0.0219609415 -0.0028805752 -0.0002673127 0.0040540157 -0.0000133799 0.0031543515
123575.10000 -1.899172 -8.546749 -0.775758 0.073062 -0.046460 0.971303 0.221524 0.0000119747 -0.0000010142 0.0000232535 0.0000089062 -0.0000056867 0.0001569813 0.0210375957 -0.0025604112 -0.0002580905 0.0039745184 -0.0000183622 0.0031053119
123575.20000 -1.765480 -8.262525 -0.819126 0.079536 -0.042574 0.972793 0.213392 0.0000124475 -0.0000008503 0.0000246864 0.0000088268 -0.0000043892 0.0001566079 0.0201235779 -0.0022721666 -0.0002493194 0.0039069032 -0.0000232897 0.0030571013
123575.30000 -1.632802 -7.978007 -0.854039 0.084711 -0.038538 0.974246 0.205389 0.0000129318 -0.0000006555 0.0000260910 0.0000087534 -0.0000030144 0.0001561834 0.0192328455 -0.0019950273 -0.0002404768 0.0038445811 -0.0000268865 0.0030099769
123575.40000 -1.513512 -7.683931 -0.890340 0.089110 -0.034689 0.975680 0.197245 0.0000132875 -0.0000004269 0.0000270434 0.0000087321 -0.0000016674 0.0001558874 0.0183637587 -0.0017328741 -0.0002317403 0.0037895825 -0.0000289685 0.0029658270
123575.50000 -1.394744 -7.397398 -0.912126 0.092970 -0.029074 0.977060 0.189382 0.0000135585 -0.0000002109 0.0000277731 0.0000087070 -0.0000004680 0.0001556294 0.0174865975 -0.0015019664 -0.0002229758 0.0037445284 -0.0000320310 0.0029197601
123575.60000 -1.280414 -7.102638 -0.932387 0.095667 -0.023568 0.978432 0.181556 0.0000137774 0.0000001354 0.0000283243 0.0000087233 0.0000012792 0.0001554119 0.0166704891 -0.0012801083 -0.0002140289 0.0037034515 -0.0000332592 0.0028783467
123575.70000 -1.175438 -6.809952 -0.949877 0.097548 -0.018449 0.979822 0.173474 0.0000138173 0.0000004400 0.0000284530 0.0000087641 0.0000027861 0.0001553122 0.0158498928 -0.0010766269 -0.0002056188 0.0036685851 -0.0000345224 0.0028367959
123575.80000 -1.071544 -6.515148 -0.966083 0.098487 -0.012620 0.981211 0.165425 0.0000137886 0.0000006823 0.0000284170 0.0000088005 0.0000040712 0.0001552646 0.0150642729 -0.0008950116 -0.0001973161 0.0036392688 -0.0000352111 0.0027938856
123575.90000 -0.969801 -6.220455 -0.966626 0.097768 -0.006783 0.982648 0.157475 0.0000137533 0.0000010009 0.0000282752 0.0000089653 0.0000057705 0.0001552372 0.0143025048 -0.0007197171 -0.0001886301 0.0036150403 -0.0000355734 0.0027581956
123576.00000 -0.869596 -5.917770 -0.962188 0.096020 -0.001019 0.984166 0.148983 0.0000134456 0.0000012108 0.0000275474 0.0000090496 0.0000070764 0.0001554006 0.0135679735 -0.0005592420 -0.0001810135 0.0035925266 -0.0000343389 0.0027179038
123576.10000 -0.778247 -5.617778 -0.956927 0.093780 0.005051 0.985558 0.140906 0.0000130981 0.0000013924 0.0000266322 0.0000092155 0.0000082879 0.0001556349 0.0128403376 -0.0004052396 -0.0001718184 0.0035755413 -0.0000336021 0.0026849525
123576.20000 -0.690561 -5.311448 -0.941434 0.090192 0.010701 0.986996 0.132625 0.0000127154 0.0000015978 0.0000256114 0.0000094115 0.0000097648 0.0001558244 0.0121506106 -0.0002769596 -0.0001633243 0.0035618355 -0.0000322550 0.0026507652
123576.30000 -0.606763 -5.009739 -0.912432 0.085255 0.016686 0.988358 0.124908 0.0000122011 0.0000017151 0.0000241278 0.0000096123 0.0000111186 0.0001561548 0.0114710889 -0.0001597164 -0.0001551152 0.0035512637 -0.0000306311 0.0026170352
123576.40000 -0.529156 -4.709265 -0.882021 0.079417 0.021944 0.989650 0.117494 0.0000115955 0.0000017829 0.0000222753 0.0000098068 0.0000124464 0.0001565256 0.0108351387 -0.0000543562 -0.0001471615 0.0035427204 -0.0000278097 0.0025837367
123576.50000 -0.459811 -4.402453 -0.852130 0.073362 0.026804 0.990898 0.109639 0.0000109862 0.0000017429 0.0000202312 0.0000099617 0.0000133903 0.0001569480 0.0102301157 0.0000368631 -0.0001389912 0.0035366588 -0.0000249299 0.0025534619
123576.60000 -0.391386 -4.089974 -0.815279 0.066090 0.031894 0.992119 0.101562 0.0000104385 0.0000016852 0.0000181459 0.0000101829 0.0000145017 0.0001572867 0.0096374742 0.0001130265 -0.0001316873 0.0035328842 -0.0000213542 0.0025237446
123576.70000 -0.324341 -3.776852 -0.770328 0.057863 0.035496 0.993266 0.093882 0.0000098613 0.0000015585 0.0000157385 0.0000103649 0.0000155036 0.0001576252 0.0090622632 0.0001837197 -0.0001234751 0.0035303124 -0.0000190024 0.0024931632
123576.80000 -0.263247 -3.472296 -0.722051 0.049300 0.039576 0.994223 0.086739 0.0000094083 0.0000013591 0.0000133546 0.0000105464 0.0000161279 0.0001579952 0.0085225131 0.0002485360 -0.0001157482 0.0035318426 -0.0000159052 0.0024685444
123576.90000 -0.212004 -3.163260 -0.663502 0.039902 0.042815 0.995160 0.078934 0.0000089575 0.0000011332 0.0000107074 0.0000106837 0.0000168453 0.0001582496 0.0080334029 0.0003011733 -0.0001082743 0.0035323767 -0.0000116954 0.0024431739
123577.00000 -0.164292 -2.853830 -0.602766 0.030177 0.045476 0.995928 0.071760 0.0000085815 0.0000008374 0.0000077560 0.0000108035 0.0000175008 0.0001584618 0.0075583570 0.0003375915 -0.0001009134 0.0035333156 -0.0000076171 0.0024160854
123577.10000 -0.124882 -2.541813 -0.547012 0.020562 0.047727 0.996560 0.064562 0.0000083358 0.0000005174 0.0000048834 0.0000108758 0.0000178155 0.0001586198 0.0071190940 0.0003691989 -0.0000944636 0.0035355848 -0.0000043694 0.0023940919
123577.20000 -0.084747 -2.235212 -0.478118 0.010108 0.048688 0.997113 0.057393 0.0000081902 0.0000001663 0.0000019374 0.0000109464 0.0000180649 0.0001586920 0.0067045225 0.0003905465 -0.0000879108 0.0035382555 -0.0000016740 0.0023725843
123577.30000 -0.054320 -1.919939 -0.416414 0.000229 0.049596 0.997511 0.050121 0.0000081703 -0.0000001927 -0.0000010300 0.0000109871 0.0000181293 0.0001587097 0.0063309739 0.0004107887 -0.0000812447 0.0035427024 0.0000019072 0.0023544717
123577.40000 -0.025654 -1.606230 -0.339806 -0.010252 0.049818 0.997800 0.042524 0.0000082668 -0.0000005431 -0.0000040044 0.0000109925 0.0000180561 0.0001586253 0.0059746968 0.0004190603 -0.0000746726 0.0035458466 0.0000053349 0.0023362604
123577.50000 -0.008216 -1.295215 -0.266195 -0.020601 0.048924 0.997953 0.035669 0.0000084571 -0.0000008684 -0.0000067801 0.0000109375 0.0000177989 0.0001584861 0.0056525888 0.0004258005 -0.0000684389 0.0035497161 0.0000084167 0.0023196493
123577.60000 0.017421 -0.978205 -0.188479 -0.030786 0.047974 0.997985 0.027860 0.0000087726 -0.0000011887 -0.0000097690 0.0000107908 0.0000172941 0.0001582604 0.0053630539 0.0004235797 -0.0000620995 0.0035514619 0.0000114246 0.0023014166
123577.70000 0.031402 -0.658467 -0.117183 -0.039927 0.045917 0.997943 0.020202 0.0000091368 -0.0000014300 -0.0000122541 0.0000106969 0.0000168125 0.0001580017 0.0051015517 0.0004255058 -0.0000557287 0.0035565770 0.0000138458 0.0022884095
123577.80000 0.042091 -0.338603 -0.038269 -0.049476 0.043730 0.997740 0.012433 0.0000096121 -0.0000016571 -0.0000149054 0.0000105433 0.0000160830 0.0001576655 0.0048689073 0.0004200287 -0.0000500886 0.0035595154 0.0000159054 0.0022755765
123577.90000 0.041424 -0.022428 0.044164 -0.058545 0.039953 0.997474 0.004776 0.0000101825 -0.0000018750 -0.0000175399 0.0000104088 0.0000154680 0.0001572076 0.0046703032 0.0004128046 -0.0000429763 0.0035633411 0.0000175768 0.0022645015
123578.00000 0.040470 0.293171 0.126673 0.066751 -0.036892 -0.997083 0.003040 0.0000107618 -0.0000019239 -0.0000198509 0.0000101334 0.0000141311 0.0001568816 0.0045077471 0.0004018033 -0.0000377079 0.0035652063 0.0000190727 0.0022534124
123578.10000 0.031940 0.608929 0.203053 0.074023 -0.032695 -0.996657 0.011205 0.0000113594 -0.0000019945 -0.0000219473 0.0000099577 0.0000132132 0.0001564436 0.0043780558 0.0003916516 -0.0000312510 0.0035675650 0.0000212654 0.0022447177
123578.20000 0.021459 0.926497 0.282980 0.080911 -0.028187 -0.996143 0.018932 0.0000118992 -0.0000019224 -0.0000237143 0.0000097047 0.0000118422 0.0001561078 0.0042775764 0.0003802606 -0.0000246631 0.0035687465 0.0000233018 0.0022369997
123578.30000 0.003798 1.235656 0.355639 0.086367 -0.023131 -0.995640 0.026589 0.0000125066 -0.0000018421 -0.0000254654 0.0000095428 0.0000105753 0.0001557234 0.0042111496 0.0003712687 -0.0000188771 0.0035720961 0.0000237659 0.0022326678
123578.40000 -0.014282 1.546768 0.425484 0.090748 -0.017744 -0.995116 0.034549 0.0000129597 -0.0000017358 -0.0000267111 0.0000094288 0.0000094423 0.0001554427 0.0041789470 0.0003638736 -0.0000133235 0.0035756820 0.0000235222 0.0022317017
123578.50000 -0.038547 1.865060 0.492938 0.094408 -0.012339 -0.994526 0.043052 0.0000133391 -0.0000014747 -0.0000277468 0.0000092196 0.0000078153 0.0001552330 0.0041762938 0.0003576361 -0.0000070182 0.0035782078 0.0000239872 0.0022290991
